index,cycle_time
5794,11
5795,11
5796,10
5797,11
5798,11
5799,10
5800,11
5801,11
5802,11
5803,11
5804,10
5805,11
5806,11
5807,11
5808,11
5809,10
5810,11
5811,10
5812,10
5813,11
5814,11
5815,10
5816,10
5817,10
5818,11
5819,11
5820,10
5821,10
5822,10
5823,11
5824,10
5825,11
5826,10
5827,10
5828,10
5829,11
5830,11
5831,11
5832,11
5833,11
5834,11
5835,10
5836,11
5837,11
5838,11
5839,10
5840,11
5841,21
5842,13
5843,11
5844,12
5845,10
5846,11
5847,11
5848,11
5849,11
5850,19
5851,12
5852,11
5853,11
5854,10
5855,11
5856,11
5857,12
5858,9
5859,11
5860,11
5861,10
5862,11
5863,11
5864,10
5865,10
5866,10
5867,10
5868,10
5869,10
5870,11
5871,11
5872,11
5873,10
5874,10
5875,11
5876,9
5877,11
5878,10
5879,11
5880,10
5881,11
5882,11
5883,10
5884,11
5885,10
5886,11
5887,11
5888,10
5889,11
5890,10
5891,11
5892,9
5893,11
5894,10
5895,10
5896,11
5897,11
5898,20
5899,11
5900,11
5901,10
5902,12
5903,11
5904,10
5905,11
5906,10
5907,10
5908,11
5909,11
5910,11
5911,11
5912,11
5913,10
5914,10
5915,12
5916,10
5917,10
5918,11
5919,13
5920,14
5921,11
5922,10
5923,10
5924,10
5925,10
5926,10
5927,11
5928,11
5929,11
5930,12
5931,10
5932,11
5933,10
5934,10
5935,11
5936,10
5937,11
5938,10
5939,11
5940,10
5941,10
5942,11
5943,10
5944,10
5945,11
5946,11
5947,11
5948,10
5949,12
5950,11
5951,10
5952,11
5953,10
5954,10
5955,10
5956,10
5957,10
5958,10
5959,10
5960,10
5961,11
5962,11
5963,10
5964,10
5965,10
5966,10
5967,10
5968,11
5969,10
5970,10
5971,11
5972,10
5973,11
5974,10
5975,11
5976,11
5977,10
5978,11
5979,11
5980,10
5981,11
5982,11
5983,12
5984,11
5985,9
5986,11
5987,11
5988,10
5989,11
5990,10
5991,11
5992,10
5993,9
5994,11
5995,9
5996,10
5997,11
5998,10
5999,11
6000,10
6001,10
6002,11
6003,10
6004,10
6005,10
6006,10
6007,10
6008,10
6009,10
6010,10
6011,11
6012,12
6013,11
6014,12
6015,10
6016,11
6017,10
6018,11
6019,12
6020,10
6021,11
6022,10
6023,11
6024,10
6025,10
6026,11
6027,10
6028,10
6029,10
6030,10
6031,10
6032,10
6033,10
6034,10
6035,11
6036,10
6037,10
6038,11
6039,10
6040,11
6041,11
6042,10
6043,11
6044,11
6045,19
6046,10
6047,11
6048,10
6049,11
6050,11
6051,15
6052,11
6053,11
6054,12
6055,10
6056,12
6057,11
6058,10
6059,11
6060,10
6061,11
6062,11
6063,11
6064,11
6065,11
6066,11
6067,10
6068,10
6069,11
6070,10
6071,10
6072,10
6073,11
6074,10
6075,10
6076,11
6077,10
6078,11
6079,11
6080,11
6081,12
6082,11
6083,11
6084,10
6085,11
6086,11
6087,10
6088,10
6089,10
6090,11
6091,11
6092,10
6093,10
6094,10
6095,11
6096,10
6097,10
6098,10
6099,9
6100,11
6101,11
6102,10
6103,11
6104,10
6105,11
6106,20
6107,11
6108,10
6109,10
6110,10
6111,11
6112,10
6113,9
6114,12
6115,11
6116,10
6117,11
6118,11
6119,12
6120,11
6121,11
6122,10
6123,11
6124,10
6125,11
6126,10
6127,10
6128,11
6129,11
6130,10
6131,11
6132,10
6133,9
6134,11
6135,10
6136,10
6137,10
6138,10
6139,11
6140,10
6141,11
6142,10
6143,11
6144,11
6145,10
6146,11
6147,9
6148,11
6149,11
6150,10
6151,10
6152,10
6153,11
6154,11
6155,11
6156,11
6157,10
6158,12
6159,11
6160,11
6161,11
6162,10
6163,12
6164,10
6165,10
6166,10
6167,10
6168,11
6169,10
6170,11
6171,10
6172,10
6173,10
6174,11
6175,10
