index,cycle_time
5794,11
5795,11
5796,11
5797,11
5798,10
5799,11
5800,10
5801,9
5802,11
5803,10
5804,11
5805,11
5806,11
5807,11
5808,11
5809,11
5810,11
5811,10
5812,10
5813,10
5814,11
5815,10
5816,10
5817,11
5818,10
5819,10
5820,10
5821,10
5822,11
5823,10
5824,11
5825,10
5826,11
5827,11
5828,10
5829,11
5830,11
5831,10
5832,16
5833,14
5834,13
5835,10
5836,10
5837,11
5838,10
5839,11
5840,11
5841,10
5842,12
5843,11
5844,11
5845,11
5846,11
5847,12
5848,12
5849,12
5850,11
5851,10
5852,11
5853,11
5854,12
5855,10
5856,11
5857,12
5858,10
5859,12
5860,11
5861,11
5862,12
5863,10
5864,12
5865,11
5866,11
5867,11
5868,11
5869,11
5870,10
5871,12
5872,15
5873,11
5874,12
5875,10
5876,10
5877,10
5878,10
5879,10
5880,11
5881,10
5882,11
5883,11
5884,10
5885,11
5886,11
5887,10
5888,12
5889,11
5890,11
5891,11
5892,11
5893,11
5894,10
5895,11
5896,12
5897,11
5898,11
5899,11
5900,10
5901,11
5902,11
5903,10
5904,10
5905,11
5906,11
5907,10
5908,11
5909,10
5910,10
5911,12
5912,10
5913,11
5914,11
5915,10
5916,11
5917,10
5918,12
5919,11
5920,12
5921,11
5922,10
5923,11
5924,11
5925,10
5926,11
5927,10
5928,11
5929,21
5930,13
5931,10
5932,11
5933,10
5934,22
5935,13
5936,14
5937,9
5938,11
5939,11
5940,11
5941,21
5942,11
5943,11
5944,10
5945,10
5946,10
5947,11
5948,11
5949,10
5950,11
5951,11
5952,10
5953,11
5954,10
5955,12
5956,11
5957,11
5958,12
5959,11
5960,10
5961,19
5962,12
5963,11
5964,10
5965,11
5966,11
5967,19
5968,12
5969,11
5970,10
5971,11
5972,12
5973,10
5974,11
5975,10
5976,10
5977,11
5978,11
5979,10
5980,11
5981,10
5982,10
5983,11
5984,11
5985,10
5986,11
5987,10
5988,11
5989,11
5990,11
5991,11
5992,11
5993,11
5994,10
5995,12
5996,11
5997,16
5998,11
5999,10
6000,11
6001,11
6002,10
6003,11
6004,11
6005,11
6006,11
6007,10
6008,11
6009,11
6010,11
6011,11
6012,10
6013,10
6014,10
6015,11
6016,10
6017,11
6018,11
6019,10
6020,11
6021,21
6022,13
6023,10
6024,11
6025,11
6026,11
6027,11
6028,11
6029,11
6030,10
6031,11
6032,11
6033,11
6034,11
6035,11
6036,11
6037,11
6038,11
6039,11
6040,11
6041,19
6042,12
6043,11
6044,11
6045,10
6046,11
6047,10
6048,11
6049,10
6050,11
6051,11
6052,10
6053,11
6054,10
6055,11
6056,11
6057,10
6058,10
6059,15
6060,10
6061,10
6062,9
6063,11
6064,10
6065,11
6066,10
6067,10
6068,10
6069,10
6070,10
6071,11
6072,10
6073,11
6074,11
6075,11
6076,11
6077,10
6078,11
6079,11
6080,11
6081,11
6082,10
6083,11
6084,19
6085,12
6086,11
6087,11
6088,11
6089,10
6090,11
6091,10
6092,11
6093,10
6094,10
6095,12
6096,10
6097,10
6098,10
6099,10
6100,10
6101,11
6102,11
6103,10
6104,11
6105,10
6106,10
6107,10
6108,18
